
VE55381,9.647258,-68.574086,SVCJ,SAN CARLOS
VE80130,9.907089,-67.379472,SVJM,SAN JUAN DE LOS MORROS
VE16918,9.372208,-66.922897,SVCZ,CAPITAN MANUEL RIOS GUARICO AI
VE03037,9.222039,-65.993344,SVVP,VALLE DE LA PASCUA
VE42853,9.350172,-65.280361,SVUR,APRUNA
VE24502,9.430003,-64.470803,SVAN,ANACO
VE64537,9.702217,-63.625314,SVSM,SANTA BARBARA DE MONAGAS
VE52640,9.061389,-63.444614,SVOP,ORITUPANO
VE29793,9.749067,-63.153400,SVMT,MATURIN
VE91130,9.978717,-62.231267,SVPE,PEDERNALES
VE68531,9.089019,-62.094161,SVTC,TUCUPITA
GV46101,9.576897,-13.611925,GUCY,CONAKRY
IV49037,9.387103,-5.556700,DIKO,KORHOGO
GH09328,9.557267,-0.863172,DGLE,TAMALE
TO75565,9.767300,1.091244,DXNG,NIAMTOUGOU INTERNATIONAL
NI99078,9.102919,6.014750,DNBD,BIDA
NI69142,9.652333,6.462333,DNMN,MINNA
NI14984,9.884622,6.818422,DN50,SHIRORO
NI23111,9.006797,7.263175,DNAA,ABUJA NNAMDI AZIKIWE INTL
NI73675,9.639817,8.869067,DNJO,YAKUBU GOWON
NI46500,9.257697,12.430417,DNYO,YOLA
CM23374,9.335903,13.370031,FKKR,GAROUA
OD67295,9.558969,31.652242,HSSM,MALAKAL
ET86469,9.625044,41.854147,HADR,DIRE DAWA INTL
ET00003,9.332392,42.911897,HAJJ,JIJIGA
SO14781,9.518092,44.089711,HCMH,EGAL INTL
IN50060,9.834478,78.091219,VOMD,MADURAI
CE83045,9.792319,80.070042,VCCJ,KANKESANTURAI
TH99600,9.777622,98.585483,VTSR,RANONG
TH32121,9.132603,99.135586,VTSB,SURAT THANI
TH47062,9.547842,100.062447,VTSM,SAMUI
RP04612,9.742119,118.758731,RPVP,PUERTO PRINCESA
RP19674,9.334178,123.302081,RPVD,DUMAGUETE
RP89692,9.665483,123.853478,RPVT,TAGBILARAN
RP99283,9.253778,124.708442,RPMH,CAMIGUIN
RP66869,9.757519,125.481047,RPMS,SURIGAO
RP99373,9.858939,126.015267,RPNS,SIARGAO
RP54531,9.072453,126.171542,RPMW,TANDAG
FM84082,9.498911,138.082497,PTYA,YAP INTL
FM84082S,9.498911,138.082497,T11,YAP INTL
RM30099,9.396886,167.470869,PKRO,DYESS AAF
RM30099S,9.396886,167.470869,ROI,DYESS AAF
CS60528,10.355661,-85.853011,MRCV,CABO VELAS
CS33991,10.593436,-85.544508,MRLB,DANIEL ODUBER INTL
CS89651,10.650106,-85.534117,MRLF,LA FLOR
CS89600,10.139472,-85.445611,MRNC,NICOYA
CS89751,10.366439,-85.166753,MRTG,TABOGA
CS89611,10.892186,-85.016156,MRUP,UPALA
CS00029,10.471228,-83.907192,MRSQ,SARAPIQUI
CS89665,10.396186,-83.829539,MRTB,TICABAN
CS46086,10.217194,-83.797003,MRGP,GUAPILES
CS41549,10.288278,-83.713519,MRSG,SANTA CLARA DE GUAPILES
NU00002,10.920369,-83.707819,MNSN,GREYTOWNS
CS00010,10.351494,-83.630503,MRDC,DUACARI 2
CS00003,10.420056,-83.609869,MRAO,AEROTORTUGUERO
CS89613,10.768736,-83.585614,MRBC,BARRA DEL COLORADO
CS89701,10.270794,-83.583686,MRSO,SANTA MARIA DE GUACIMO
CS89704,10.148144,-83.490667,MRSA,SAN ALBERTO
CS82154,10.202033,-83.472167,MREC,EL CARMEN DE SIQUIRRES
CO48660,10.442086,-75.512922,SKCG,RAFAEL NUNEZ
CO48660S,10.442086,-75.512922,CTG,RAFAEL NUNEZ
CO62587,10.889461,-74.780678,SKBQ,ERNESTO CORTISSOZ
CO62587S,10.889461,-74.780678,BAQ,ERNESTO CORTISSOZ
CO45871,10.435131,-73.249397,SKVP,ALFONSO LOPEZ PUMAREJO
CO45871S,10.435131,-73.249397,VUP,ALFONSO LOPEZ PUMAREJO
CO48352,10.887833,-72.900661,SKBN,BUENAVISTA
CO48352S,10.887833,-72.900661,BVA,BUENAVISTA
VE55299,10.000322,-72.583017,SVIA,LOS ANDES
VE84129,10.328678,-72.480889,SVML,MONTELLANO
VE84129S,10.328678,-72.480889,SV77,MONTELLANO
VE75591,10.558208,-71.727856,SVMC,LA CHINITA INTL
VE33930,10.330081,-71.322556,SVON,ORO NEGRO
VE40333,10.175561,-70.065208,SVCO,CARORA
VE75752,10.807494,-69.638428,SVWG,CHURUGUARA
VE66377,10.042608,-69.358456,SVBM,BARQUISIMETO INTL
VE83899,10.278781,-68.755156,SVSP,SUB TENIENTE NESTOR ARIAS
VE92981,10.479472,-68.472817,SVLB,LA BANANERA
VE28451,10.480378,-68.072728,SVPC,GENERAL BARTOLOME SALOM INTL
VE71886,10.149764,-67.928458,SVVA,ARTURO MICHELENA INTL
VE81376,10.249639,-67.651628,SVBS,MARISCAL SUCRE
VE04530,10.183194,-67.557867,SVBL,EL LIBERTADOR AB
VE54252,10.603128,-66.991492,SVMI,SIMON BOLIVAR INTL
VE86876,10.484956,-66.843578,SVFM,GENERALISIMO FRANCISCO DE MIRA
VE75530,10.286917,-66.816106,SVCS,OSCAR MACHADO ZULOAGA
VE56375,10.133175,-66.787758,SVMP,METROPOLITANO
VE69435,10.462453,-66.092889,SVHG,HIGUEROTE
VE80750,10.107206,-64.689144,SVBC,GENERAL JOSE ANTONIO ANZOATEGU
VE11990,10.449369,-64.132403,SVCU,ANTONIO JOSE DE SUCRE
VE97118,10.794556,-63.981608,SVIE,ANDRES MIGUEL SALAZAR MARCANO
VE84925,10.913297,-63.967497,SVMG,GENERAL SANTIAGO MARINO INTL
VE50020,10.660133,-63.261572,SVCP,GENERAL JOSE FRANCISCO BERMUDE
VE88213,10.574133,-62.312719,SVGI,GUIRIA
TD84748,10.595369,-61.337242,TTPP,PIARCO
GV46104,10.350597,-13.569422,GUFA,FRIA
GV12564,10.036256,-10.769136,GUFH,FARANAH
NI50106,10.695869,7.320147,DNKA,KADUNA
NI00009,10.298150,10.899050,DNGO,GOMBE
CM26012,10.451400,14.257350,FKKL,SALAK
ET96024,10.020494,34.582103,HASO,ASOSA
SO58041,10.389153,44.941286,HCMI,BERBERA INTL
IN00006,10.151100,76.400500,VOCI,COCHIN INTL
IN98896,10.766211,78.717669,VOTR,TIRUCHIRAPPALLI
BM01991,10.049347,98.538033,VYKT,KAWTHOUNG
BM01991S,10.049347,98.538033,KAW,KAWTHOUNG
TH00002,10.711200,99.361706,VTSE,CHUMPHON
CB97986,10.574661,103.634133,VDSV,SIHANOUK INTL
VM00046,10.169842,103.993086,VVPQ,PHU QUOC INTL
VM00011,10.083728,105.709500,VVCT,CAN THO INTL
VM00002,10.818792,106.651828,VVTS,TANSONNHAT INTL
RP99369,10.766756,121.932422,RPVS,ANTIQUE
RP00035,10.833017,122.493358,RPVI,ILOILO
RP00036,10.776606,123.019103,RPVB,BACOLOD
RP31431,10.307542,123.979439,RPVM,MACTAN CEBU INTL
RP99399,10.187039,124.782814,RPSM,MAASIN
FM84084,10.016667,139.800000,TT02,ULITHI
NU40540,11.805156,-86.511342,MNMR,MONTELIMAR
CS24053,11.034581,-84.706375,MRLC,LOS CHILES
NU42667,11.990961,-83.774086,MNBL,BLUEFIELDS
CO30974,11.119689,-74.230639,SKSM,SIMON BOLIVAR
CO30974S,11.119689,-74.230639,SMR,SIMON BOLIVAR
CO61303,11.526167,-72.926683,SKRH,ALMIRANTE PADILLA
CO61303S,11.526167,-72.926683,RCH,ALMIRANTE PADILLA
CO72267,11.232583,-72.489264,SKLM,JORGE ISAAC
CO72267S,11.232583,-72.489264,LMA,JORGE ISAAC
VE54458,11.028000,-70.692378,SVDU,DABAJURO
VE54458S,11.028000,-70.692378,SV03,DABAJURO
VE81529,11.780831,-70.151742,SVJC,JOSEFA CAMEJO
VE85131,11.414772,-69.681694,SVCR,JOSE LEONARDO CHIRINOS
VE93095,11.808733,-66.179172,SVLO,LA ORCHILA
TD96503,11.149675,-60.832219,TTCP,A N R ROBINSON INTL
PU42227,11.894864,-15.653667,GGOV,OSVALDO VIEIRA
GV45328,11.337217,-12.291733,GULB,LABE
ML00002,11.598022,-5.799711,GASO,DIGNANGAN
UV31302,11.159806,-4.331183,DFOO,BOBO DIOULASSO
NI09758,11.130203,7.685708,DNZA,ZARIA
NI36440,11.855244,13.081286,DNMA,MAIDUGURI
SU97407,11.138028,29.701122,HSLI,KADUGLI
SU97373,11.784814,34.336892,HSDZ,DAMAZIN
ET14886,11.608219,37.321678,HABD,BAHIR DAR
ET95951,11.975014,38.979969,HALL,LALIBELLA
DJ71907,11.516650,43.061831,HDCH,CHEBELLEY
DJ77758,11.547333,43.159467,HDAM,DJIBOUTI AMBOULI
IN22150,11.137778,75.950556,VOCL,CALICUT
IN93482,11.031747,77.044628,VOCB,COIMBATORE
IN99801,11.782350,78.064569,VOSM,SALEM
BM00004,11.149322,98.736214,VYBP,BOKPYINN
TH45030,11.788361,99.804667,VTBP,PRACHUAP
CB18685,11.546531,104.844125,VDPP,PHNOM PENH INTL
VM00004,11.998131,109.219339,VVCR,CAM RANH INTL
RP99382,11.924922,121.954650,RPVE,CATICLAN
RP11214,11.680364,122.376475,RPVK,KALIBO INTL
RP49991,11.597744,122.752858,RPVR,ROXAS
RP79413,11.058267,124.565650,RPVO,ORMOC
RP94855,11.227628,125.027758,RPVA,DANIEL Z ROMUALDEZ
RP99420,11.674478,125.479364,RPVW,BORONGAN
RP30861,11.035561,125.742889,RPVG,GUIUAN
RM68886,11.340833,162.327833,PKMA,ENEWETAK AUX AF
NU79208,12.429214,-86.903369,MNLN,LEON
NU61631,12.190044,-86.353872,MNBR,LOS BRASILES
NU17490,12.353361,-86.182944,MNFC,PUNTA HUETE
NU18141,12.141581,-86.168319,MNMG,AUGUSTO CESAR SANDINO INTL
CO14583,12.583661,-81.711339,SKSP,GUSTAVO ROJAS PINILLA
CO14583S,12.583661,-81.711339,ADZ,GUSTAVO ROJAS PINILLA
CO75100,12.221122,-71.985208,SKPB,PORTETE
CO75100S,12.221122,-71.985208,PBO,PORTETE
AA30079,12.501469,-70.015606,TNCA,REINA BEATRIX INTL
UC00001,12.188914,-68.959692,TNCC,HATO
NL00004,12.130808,-68.267419,TNCB,FLAMINGO INTL
GJ69164,12.004247,-61.786192,TGPY,MAURICE BISHOP INTL
VC83418,12.700797,-61.345067,TVSC,CANOUAN
VC68022,12.988494,-61.262153,TVSB,J F MITCHELL
SG57999,12.555675,-16.283961,GOGG,ZIGUINCHOR
SG00001,12.898736,-14.968211,GOGK,KOLDA
ML96354,12.537864,-7.943253,GABS,SENOU
UV50777,12.353108,-1.512378,DFFD,OUAGADOUGOU
NI22980,12.915897,5.206897,DNSO,SOKOTO SADDIQ ABUBAKAR III INT
NI18135,12.047542,8.524617,DNKN,KANO MALLAM AMINU KANO
CD47773,12.133692,15.034003,FTTJ,HASSAN DJAMOUS
SU97400,12.053489,24.956125,HSNN,NYALA
ET95930,12.519975,37.434058,HAGN,GONDER
YM43596,12.829467,45.028900,OYAA,ADEN INTL
YM99111,12.632092,53.906425,OYSQ,SOCOTRA INTL
IN25049,12.957969,74.888561,VOML,MANGALORE
IN79782,12.950128,77.669142,VOBG,HAL AIRPORT BENGALURU
IN04492,12.994472,80.180464,VOMM,CHENNAI INTL
BM32141,12.439797,98.621478,VYME,MYEIK
BM32141S,12.439797,98.621478,MGZ,MYEIK
TH15088,12.635697,99.951369,VTPH,HUA HIN
TH09152,12.679825,101.004992,VTBU,U TAPAO PATTAYA INTL
TH00017,12.274739,102.319189,VTBO,TRAT
RP99335,12.121944,120.100736,RPVV,FRANCISCO B REYES
RP70245,12.361544,121.046558,RPUH,SAN JOSE
RP00002,12.985828,121.426011,RPLA,PINAMALAYAN
RP00002S,12.985828,121.426011,RP11,PINAMALAYAN
RP85876,12.310867,122.079675,RPVU,ROMBLON
RP90920,12.369683,123.630047,RPVJ,MASBATE
RP66772,12.072239,124.545203,RPVC,CALBAYOG
RP89190,12.501561,124.634989,RPVF,CATARMAN
GT99932,13.936192,-90.835833,MGSJ,SAN JOSE
ES76339,13.699503,-89.119867,MSSS,ILOPANGO INTL
ES49264,13.440939,-89.055750,MSLP,MSGR OSCAR A ROMERO AND GALDAM
ES63989,13.726097,-88.106839,MSLD,LOS COMANDOS
ES29165,13.162447,-87.905175,MSET,EL TAMARINDO
CO36760,13.357458,-81.357917,SKPV,EL EMBRUJO
CO36760S,13.357458,-81.357917,PVA,EL EMBRUJO
VC83415,13.144444,-61.210833,TVSV,E T JOSHUA
ST70166,13.733361,-60.952806,TLPL,HEWANORRA INTL
BB61122,13.074642,-59.492103,TBPB,GRANTLEY ADAMS INTL
BB61122S,13.074642,-59.492103,BGI,GRANTLEY ADAMS INTL
GA38711,13.337858,-16.652261,GBYD,BANJUL INTL
SG97085,13.736781,-13.653117,GOTT,TAMBACOUNDA
NG03976,13.482239,2.183278,DRRN,DIORI HAMANI
NG10928,13.502608,7.126897,DRRM,MARADI
NI99071,13.007433,7.660611,DNKT,KATSINA
NG70068,13.778997,8.983742,DRZR,ZINDER
NG73360,13.372983,12.626619,DRZF,DIFFA
CD47789,13.239767,18.315689,FTTI,ATI
CD30703,13.847442,20.843247,FTTC,ABECHE
SU97396,13.614992,25.324769,HSFS,EL FASHIR
SU67082,13.153158,30.232736,HSOB,EL OBEID
ET00008,13.830572,36.882383,HAHU,HUMERA
ET95931,13.467333,39.533689,HAMK,MEKELE
ER14079,13.071783,42.645006,HHSB,ASSAB INTL
YM20655,13.686183,44.138633,OYTZ,TAIZ INTL
IN00041,13.207003,77.704514,VOBL,KEMPEGOWDA INTL
IN51283,13.632611,79.543578,VOTP,TIRUPATI
TH92136,13.912572,100.606728,VTBD,DON MUEANG INTL
TH00016,13.680839,100.747678,VTBS,SUVARNABHUMI INTL
TH72214,13.768800,102.315492,VTBW,WATTHANA NAKHON
CB82487,13.095647,103.224358,VDBG,BATTAMBANG
CB35001,13.410906,103.812336,VDSR,SIEM REAP INTL
CB97972,13.531547,106.014389,VDST,STUNG TRENG
RP14568,13.855428,120.105342,RPLU,LUBANG
RP47169,13.208181,120.605467,RPUM,MAMBURAO
RP64995,13.360967,121.825583,RPUW,MARINDUQUE
RP60396,13.584864,123.270544,RPUN,NAGA
RP42923,13.157239,123.734381,RPLP,LEGAZPI
RP10979,13.577008,124.205000,RPUV,VIRAC
GQ89876,13.483953,144.797133,PGUM,GUAM INTL
GQ17129,13.583883,144.930058,PGUA,ANDERSEN AFB
GQ17129S,13.583883,144.930058,UAM,ANDERSEN AFB
MX88624,14.794350,-92.369969,MMTP,TAPACHULA INTL
GT68210,14.521444,-91.696981,MGRT,RETALHULEU
GT99976,14.866172,-91.502094,MGQZ,QUEZALTENANGO
GT05036,14.583272,-90.527475,MGGT,LA AURORA INTL
GT99975,14.959872,-89.538883,MGZA,ZACAPA
HO00016,14.573494,-88.595792,MHGS,GRACIAS
HO29721,14.382375,-87.621161,MHSC,CORONEL ENRIQUE SOTO CANO AB
HO73243,14.060236,-87.217392,MHTG,TONCONTIN INTL
HO73259,14.876261,-85.772828,MHGE,EL AGUACATE
NU12456,14.046083,-83.386708,MNPC,PUERTO CABEZAS
MB32831,14.590817,-61.004575,TFFF,MARTINIQUE AIME CESAIRE
ST13758,14.020033,-60.992956,TLPC,GEORGE F CHARLES
CV00002,14.886119,-24.481269,GVSF,SAO FILIPE
CV86644,14.941131,-23.484700,GVNP,PRAIA INTL
SG03331,14.740131,-17.490433,GOOY,LEOPOLD SEDAR SENGHOR INTL
SG95515,14.146981,-16.051428,GOOK,KAOLACK
ML00001,14.482514,-11.399719,GAKD,KAYES DAG DAG
ML75752,14.512758,-4.079556,GAMB,AMBODEDJO
NG77955,14.875611,5.265794,DRRT,TAHOUA
CD47799,14.146486,15.315197,FTTU,MAO
ET96025,14.146956,38.772567,HAAX,AXUM
YM34534,14.752936,42.976356,OYHD,HODEIDAH INTL
YM99094,14.782094,45.719844,OYBN,BEIHAN
YM63023,14.551253,46.826028,OYAT,ATAQ
YM00846,14.662844,49.374872,OYRN,MUKALLA INTL
IN99808,14.148597,77.791597,VOPN,SRI SATHYA SAI
BM62630,14.140742,93.368383,VYCI,COCO ISLAND
BM24709,14.097375,98.206717,VYDW,DAWEI
BM24709S,14.097375,98.206717,TVY,DAWEI
TH62428,14.101844,99.917147,VTBK,KAMPHAENG SAEN
TH25973,14.874561,100.663367,VTBL,KHOK KATHIAM
TH65264,14.934550,102.078597,VTUN,KHORAT AB
TH00001,14.949497,102.312736,VTUQ,NAKHON RATCHASIMA
TH99587,14.868264,103.498256,VTUJ,SURIN
RP25696,14.794450,120.271364,RPLB,SUBIC BAY INTL
RP05569,14.508647,121.019581,RPLL,NINOY AQUINO INTL
RP10532,14.129456,122.980569,RPUD,DAET
CQ67976,14.174356,145.241125,PGRO,BENJAMIN TAISACAN MANGLONA INT
CQ57302,14.999203,145.619350,PGWT,TINIAN INTL
CQ57302S,14.999203,145.619350,TNI,TINIAN INTL
MX17768,15.876861,-97.089117,MMPS,PUERTO ESCONDIDO INTL
MX92862,15.775572,-96.261197,MMBT,BAHIAS DE HUATULCO INTL
MX92862S,15.775572,-96.261197,HUX,BAHIAS DE HUATULCO INTL
GT37249,15.992008,-90.445331,MGRB,RUBELSANTO
GT91502,15.469169,-90.406644,MGCB,COBAN
GT34532,15.474461,-88.837000,MGBN,BANANERA
GT59150,15.730858,-88.583853,MGPB,PUERTO BARRIOS
HO13901,15.451958,-87.924153,MHLM,RAMON VILLEDA MORALES INTL
HO27421,15.775864,-87.475847,MHTE,TELA
HO57554,15.742372,-86.853319,MHLC,GOLOSON INTL
HO73315,15.445372,-86.676203,MHCS,COYOLES
HO66423,15.926847,-85.938250,MHTJ,TRUJILLO
DO84733,15.336847,-61.392083,TDCF,CANEFIELD
DO84732,15.546667,-61.301389,TDPD,DOUGLAS CHARLES
GP60419,15.868981,-61.269906,TFFM,MARIE GALANTE
CV05740,15.155928,-23.213703,GVMA,MAIO
ML61384,15.239194,-9.576417,GANR,NIORO
SU60509,15.589508,32.553164,HSSS,KHARTOUM
SU59683,15.385897,36.328192,HSKA,KASSALA
ER21105,15.291908,38.911019,HHAS,ASMARA INTL
ER21124,15.669989,39.370094,HHMS,MASSAWA INTL
YM74699,15.476242,44.219644,OYSN,SANAA INTL
YM99110,15.966172,48.788394,OYSY,SAYUN INTL
IN00013,15.859694,74.619972,VOBM,BELGAUM
IN00005,15.361397,75.084669,VOHB,HUBLI
TH86291,15.672997,100.136794,VTPN,NAKHON SAWAN
TH69040,15.277319,100.295864,VTPI,TAKHLI
TH99609,15.229539,103.253231,VTUO,BURI RAM
TH37373,15.251261,104.870244,VTUU,UBON RATCHATHANI
LA49907,15.134750,105.779614,VLPS,PAKSE INTL
RP99489,15.185989,120.560325,RPLC,DIOSDADO MACAPAGAL INTL
RP60379,15.434647,121.091033,RPLV,FORT MAGSAYSAY
RP99304,15.729708,121.500392,RPUR,BALER
CQ76485,15.120256,145.729983,PGSN,FRANCISCO C ADA SAIPAN INTL
MX59326,16.757061,-99.753953,MMAA,GENERAL JUAN N ALVAREZ INTL
MX56106,16.998672,-96.726014,MMOX,XOXOCOTLAN INTL
MX55716,16.213836,-95.201258,MMSZ,NAS SALINA CRUZ
MX75860,16.739950,-93.173214,MMTB,GENERAL DIV P A ANGEL H CORZO
MX00804,16.561822,-93.026081,MMTG,ANGEL ALBINO CORZO
GT00065,16.800683,-90.582719,GTMG,ARROYO EL CHORRO
GT98658,16.913819,-89.866386,MGMM,MUNDO MAYA INTL
HO16113,16.317286,-86.522294,MHRO,JUAN MANUEL GALVEZ INTL
HO52846,16.445453,-85.906708,MHNJ,GUANAJA
GP27530,16.264167,-61.525833,TFFR,LE RAIZET
CV18143,16.833736,-25.054606,GVSV,SAO PEDRO INTL
CV33288,16.581947,-24.283714,GVSN,PREGUICA
CV91704,16.742022,-22.949028,GVAC,AMILCAR CABRAL INTL
CV02976,16.137269,-22.888589,GVBA,RABIL
SG53851,16.050258,-16.461103,GOSS,SAINT LOUIS
MR32632,16.159481,-13.507581,GQNK,KAEDI
MR95009,16.589983,-11.406208,GQNF,KIFFA
MR94995,16.711389,-9.637828,GQNA,AIOUN EL ATROUSS
MR39271,16.621689,-7.318336,GQNI,NEMA
ML31793,16.730431,-3.007583,GATB,TOMBOUCTOU
ML03738,16.248492,-0.005347,GAGO,GAO
NG74411,16.966064,8.000131,DRZA,MANU DAYAK
SA50832,16.901083,42.585772,OEGN,KING ABDULLAH BIN ABDULAZIZ
YM99098,16.967069,43.728675,OYSH,SAADAH
YM72387,16.193386,52.174211,OYGD,AL GHAIDAH INTL
IN72613,16.531222,80.799894,VOBZ,VIJAYAWADA
BM96811,16.812103,94.773861,VYPN,PATHEIN
BM96811S,16.812103,94.773861,BSX,PATHEIN
BM38779,16.910839,96.135672,VYYY,YANGON INTL
BM38779S,16.910839,96.135672,RGN,YANGON INTL
BM31618,16.444853,97.660836,VYMM,MAWLAMYINE
BM31618S,16.444853,97.660836,MNU,MAWLAMYINE
BM96818,16.893714,97.674581,VYPA,HPA AN
BM96818S,16.893714,97.674581,PAA,HPA AN
TH24734,16.699856,98.545056,VTPM,MAE SOT
TH88197,16.895989,99.253350,VTPT,TAK
TH65681,16.782939,100.279122,VTPP,PHITSANULOK
TH00008,16.676028,101.195108,VTPB,PHETCHABUN
TH08241,16.824106,101.251222,VTPL,SAK LONG
TH00353,16.466633,102.783697,VTUK,KHON KAEN
TH99549,16.652772,102.967836,VT85,NAM PHONG
TH00003,16.116761,103.773797,VTUV,ROI ET
LA43227,16.556594,104.759531,VLSK,SAVANNAKHET INTL
VM00014,16.400619,107.703722,VVPB,PHUBAI INTL
VM00003,16.044242,108.199331,VVDN,DANANG INTL
RP99287,16.035078,120.242461,RPUG,LINGAYEN
RP97703,16.592000,120.302850,RPUS,SAN FERNANDO
RP21999,16.375089,120.618942,RPUB,BAGUIO
RP99286,16.619117,121.252358,RPUZ,BAGABAG
RP94305,16.929847,121.753300,RPUY,CAUAYAN
MX92074,17.601569,-101.460536,MMZH,IXTAPA ZIHUATANEJO INTL
MX92643,17.996883,-92.817139,MMVA,C P A CARLOS ROVIROSA INTL
MX92643S,17.996883,-92.817139,VSA,C P A CARLOS ROVIROSA INTL
MX65555,17.533017,-92.015589,MMPQ,PALENQUE INTL
BH40793,17.539861,-88.304617,MZBZ,PHILIP S W GOLDSON INTL
BH40804,17.683708,-88.045006,MZ01,CAYE CHAPEL
BH40809,17.913717,-87.971478,MZ10,SAN PEDRO
JM89498,17.988558,-76.823761,MKTP,TINSON PEN
JM11887,17.935675,-76.787539,MKJP,NORMAN MANLEY INTL
DR57035,17.928814,-71.644225,MDCR,CABO ROJO
VQ06893,17.701506,-64.801942,TISX,HENRY E ROHLSEN
VQ06893S,17.701506,-64.801942,STX,HENRY E ROHLSEN
NL00003,17.496517,-62.979497,TNCE,F D ROOSEVELT
SC69539,17.311183,-62.718686,TKPK,ROBERT L BRADSHAW INTL
SC69540,17.205681,-62.589914,TKPN,VANCE WINKWORTH AMORY
AC44813,17.136006,-61.793864,TAPA,V C BIRD INTL
CD14555,17.917467,19.111269,FTTY,FAYA LARGEAU
SA34848,17.611244,44.418664,OENG,NEJRAN
SA81137,17.466875,47.121411,OESH,SHARURAH
MU86167,17.666067,54.024694,OOTH,THUMRAIT
MU71030,17.038728,54.091297,OOSA,SALALAH
IN85465,17.628278,75.934661,VASL,SHOLAPUR
IN00050,17.229878,78.432753,VOHS,RAJIV GANDHI INTL
IN23465,17.453167,78.468864,VOHY,HYDERABAD
IN53292,17.109425,81.818175,VORY,RAJAHMUNDRY
TH28772,17.234731,99.058203,VTPY,KHUAN PHUMIPHON
TH99610,17.237697,99.818322,VTPO,SUKHOTHAI
TH31693,17.439133,101.722064,VTUL,LOEI
LA11076,17.988319,102.563258,VLVT,WATTAY INTL
TH98593,17.386436,102.788247,VTUD,UDON THANI
TH64439,17.195133,104.118686,VTUI,SAKON NAKHON
TH00006,17.383794,104.643022,VTUW,NAKHON PHANOM
RP27693,17.555275,120.355942,RPUQ,VIGAN
RP15522,17.643536,121.733136,RPUT,TUGUEGARAO
MX83629,18.001700,-102.221094,MMLC,LAZARO CARDENAS
MX27984,18.834503,-99.261583,MMCB,GENERAL MARIANO MATAMOROS
MX48774,18.497028,-97.419989,MMHC,TEHUACAN
MX77577,18.103419,-94.580681,MMMT,MINATITLAN
MX04770,18.651964,-91.799550,MMCE,CIUDAD DEL CARMEN INTL
MX04770S,18.651964,-91.799550,CME,CIUDAD DEL CARMEN INTL
MX12717,18.505017,-88.328006,MMCM,CHETUMAL INTL
JM63499,18.503669,-77.913389,MKJS,SANGSTER INTL
JM57349,18.404103,-76.970231,MKBS,IAN FLEMING INTL
JM49086,18.198806,-76.534528,MKKJ,KEN JONES
HA86034,18.580064,-72.292519,MTPP,TOUSSAINT LOUVERTURE INTL
DR98414,18.251750,-71.120197,MDBH,MARIA MONTEZ INTL
DR84401,18.907683,-70.719586,MDCZ,CONSTANZA
DR00005,18.572275,-69.985669,MDJB,DR JOAQUIN BALAGUER INTL
DR85949,18.503889,-69.761667,MDSI,SAN ISIDRO INTL
DR80429,18.429667,-69.668922,MDSD,DE LAS AMERICAS INTL
DR00001,18.452486,-68.911336,MDLR,CASA DE CAMPO INTL
DR41586,18.570772,-68.366181,MDPC,PUNTA CANA INTL
RQ73251,18.255694,-67.148472,TJMZ,EUGENIO MARIA DE HOSTOS
RQ73251S,18.255694,-67.148472,MAZ,EUGENIO MARIA DE HOSTOS
RQ86793,18.494836,-67.129428,TJBQ,RAFAEL HERNANDEZ
RQ86793S,18.494836,-67.129428,BQN,RAFAEL HERNANDEZ
RQ32557,18.450000,-66.675308,TJAB,ANTONIO NERY JUARBE POL
RQ32557S,18.450000,-66.675308,ABO,ANTONIO NERY JUARBE POL
RQ79502,18.008306,-66.563000,TJPS,MERCEDITA
RQ79502S,18.008306,-66.563000,PSE,MERCEDITA
RQ01380,18.456828,-66.098139,TJIG,FERNANDO LUIS RIBAS DOMINICCI
RQ01380S,18.456828,-66.098139,SIG,FERNANDO LUIS RIBAS DOMINICCI
RQ32836,18.439400,-66.002136,TJSJ,LUIS MUNOZ MARIN INTL
RQ32836S,18.439400,-66.002136,SJU,LUIS MUNOZ MARIN INTL
RQ10127,18.308889,-65.661861,TJFA,DIEGO JIMENEZ TORRES
RQ10127S,18.308889,-65.661861,X95,DIEGO JIMENEZ TORRES
RQ16994,18.245269,-65.643381,TJRV,JOSE APONTE DE LA TORRE AIRPOR
RQ75000,18.134811,-65.493617,TJVQ,ANTONIO RIVERA RODRIGUEZ
RQ75000S,18.134811,-65.493617,VQS,ANTONIO RIVERA RODRIGUEZ
VQ66079,18.337306,-64.973333,TIST,CYRIL E KING
VQ66079S,18.337306,-64.973333,STT,CYRIL E KING
VI88079,18.445556,-64.541667,TUPJ,TERRANCE B LETTSOME
NN00001,18.040928,-63.108958,TNCM,PRINCESS JULIANA INTL
AV35446,18.204800,-63.053853,TQPF,CLAYTON J LLOYD
RN61540,18.099953,-63.047097,TFFG,GRAND CASE
MR51375,18.097719,-15.948061,GQNN,NOUAKCHOTT
MR95013,18.570403,-11.423417,GQND,TIDJIKJA
NG25421,18.968703,12.868650,DRZD,DIRKOU
SU00031,18.443092,31.843631,HSMN,MEROWE NEW
SA88464,18.240367,42.656625,OEAB,ABHA
SA34892,18.297228,42.803639,OEKM,KING KHALED AB
YM99132,18.720944,50.836231,OYBA,AL BADIE
MU86273,18.139478,55.178678,OOMX,MARMUL
BM02307,18.464667,94.301189,VYTD,THANDWE
BM02307S,18.464667,94.301189,SNW,THANDWE
